Year,Week,DateId,Team,Opp,Position,Player,PassAtt,PassCom,PassYds,PassTD,PassINT,Pass300,RushAtt,RushYds,RushTD,Rush100,RecTarg,RecCatches,RecYds,RecTD,Rec100,FumL,OffFumTD,TwoPT,RetYds,RetTD,FGMade0_19,FGMade20_29,FGMade30_39,FGMade40_49,FGMade50,PATMade,DefYardsTotal,DefPointsTotal,DefSk,DefTFL,DefINT,DefFF,DefFR,DefTD,DefSft,DefBlk,DefReturnTD,FantasyPointsDraftKings,FantasyPointsFanDuel
2024,7,20241021,BAL,@ TB,WR,Rashod Bateman,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,3.10000,42.00000,0.25000,0.03000,0.03000,,0.01000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,8.88,7.30
2024,7,20241021,BAL,@ TB,WR,Tylan Wallace,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.20000,3.00000,0.02000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.62,0.52
2024,7,20241021,BAL,@ TB,WR,Zay Flowers,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.50000,2.80000,0.01000,0.00000,,5.50000,66.00000,0.45000,0.21000,0.06000,,0.02000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,15.75,12.94
2024,7,20241020,BUF,vs TEN,D,Buffalo Defense,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,16.50000,3.10000,0.0,0.80000,1.00000,0.43000,0.20000,0.05000,0.00000,0.00000,7.86,7.86
2024,7,20241020,BUF,vs TEN,FB,Reggie Gilliam,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.10000,1.00000,0.00000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.20,0.15
2024,7,20241020,BUF,vs TEN,QB,Josh Allen,30.50000,18.50000,205.00000,1.49000,0.72000,0.07000,6.40000,32.00000,0.65000,0.00000,,0.00000,0.00000,0.00000,0.00000,0.14000,,0.11000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,20.83,20.69
2024,7,20241020,BUF,vs TEN,QB,Mike White,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,BUF,vs TEN,QB,Mitchell Trubisky,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.00000,0.00000,0.00000,0.00000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,BUF,vs TEN,QB,Shane Buechele,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,BUF,vs TEN,RB,Darrynton Evans,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,BUF,vs TEN,RB,Frank Gore,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.00,0.00
2024,7,20241020,BUF,vs TEN,RB,James Cook,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.00000,57.00000,0.40000,0.11000,,2.00000,18.00000,0.11000,0.00000,0.10000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,12.79,11.69
2024,7,20241020,BUF,vs TEN,RB,Ray Davis,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.50000,19.00000,0.13000,0.00000,,0.80000,6.00000,0.03000,0.00000,0.04000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,4.22,3.78
2024,7,20241020,BUF,vs TEN,RB,Ty Johnson,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.80000,11.00000,0.06000,0.00000,,1.50000,13.00000,0.06000,0.00000,0.03000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,4.59,3.81
2024,7,20241020,BUF,vs TEN,TE,Dalton Kincaid,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,4.00000,42.00000,0.29000,0.03000,0.04000,,0.02000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,10.03,7.99
2024,7,20241020,BUF,vs TEN,TE,Dawson Knox,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,0.70000,8.00000,0.07000,0.00000,0.01000,,0.00000,0.0,0.00000,,,,,,,,,,0.0,,,,,,,,1.91,1.55
